,NL111,NL112,NL113,NL124_1,NL126,NL131_2,NL211_1,NL213,NL221_2,NL225,NL230,NL310,NL321_2,NL323_3,NL332_3,NL333,NL33A,NL341_1,NL411_1,NL413,NL414,NL421_2
2019-02-19 14:00:00,196.74477841298028,223.23462278602796,414.57093429969484,510.2211313608033,268.92235808414426,720.5884682381441,642.2744940521711,437.6556967853769,1282.6768356655916,333.495540106416,344.1724210821398,795.6573189315181,1676.060201410912,1056.2036843973383,2048.7334315214207,380.6139826089053,391.3234553013254,565.2014428353724,884.8998366024125,492.72551551288564,581.244533448816,1086.7793165556025
2019-02-19 15:00:00,204.09672559118806,231.5764408932664,430.06259631571976,529.2870442517477,278.9714327666938,747.5153752617816,666.2749691462036,454.0099888329849,1330.607827372673,345.95758161424027,357.0334356432502,825.3893943030951,1738.6911193324233,1095.671840857471,2125.29038054071,394.8367432737614,405.94640690479866,586.3218567355073,917.9667210665565,511.13765327138856,602.9644446048204,1127.390021419719
2019-02-19 16:00:00,211.25621341918097,239.69988679874467,445.14871744127277,547.8538494753899,288.7574426669777,773.7373894313972,689.6471595519107,469.9361580521215,1377.284081076951,358.0933916689801,369.55777443050954,854.3431430942643,1799.6824844287642,1134.1067995045112,2199.8432209469283,408.6871803610034,420.18655872807636,606.8893802194083,950.1679802829481,529.0677978948521,624.1157716991494,1166.9376188266597
2019-02-19 17:00:00,213.42458876493504,242.16021360524252,449.71781147392227,553.4771291936613,291.7213058805044,781.6791822533773,696.725833707044,474.75967525289934,1391.4207959085331,361.76893270706427,373.35098814923134,863.112289233525,1818.154779592351,1145.747494865353,2222.4228446541874,412.88202600212145,424.49943625161376,613.1186122423101,959.9206914076254,534.498253882962,630.5218187940267,1178.915296177507
2019-02-19 18:00:00,209.16482181351276,237.32690887295084,440.7418397648119,542.4302128240391,285.89880536635707,766.0775537510256,682.8197992721073,465.2838899827321,1363.6492614464898,354.54834321212957,365.89923102132803,845.8853275871664,1781.8660103952452,1122.8793832689062,2178.0652406848967,404.6412641509309,416.0268011166171,600.8813043629999,940.7615192573712,523.8301391607579,617.9371582289422,1155.3851844586823
2019-02-19 19:00:00,199.23391934242585,226.05890326212614,419.8159298164642,516.6762571912452,272.32466260144724,729.7050824834943,650.4003093545136,443.1927520336072,1298.9047805018458,337.7148002329743,348.5267610906135,805.7236760381253,1697.26508461645,1069.5663761133342,2074.6532362504645,385.42936754604676,396.2743324585223,572.3521588853307,896.0952564733443,498.9592933927278,588.5982206464859,1100.5288396684098
2019-02-19 20:00:00,187.57088271940518,212.82554783545996,395.2401518538698,486.43033255273144,256.3829367961461,686.9885755297659,612.326257241991,417.2485086282395,1222.8676575319737,317.9451741760595,328.1242091952395,758.5570852654143,1597.9081834111207,1006.9545886399301,1953.2042542983993,362.8665587426364,373.0766657786667,538.8469996615567,843.6383664595454,469.75050940934364,554.1420265089502,1036.104527763555
2019-02-19 21:00:00,173.86777698410694,197.27744707013596,366.3656404522737,450.8938666408142,237.65272429882864,636.8002043234048,567.5923874332184,386.7661632410749,1133.5303117323876,294.71749471644995,304.1528940970443,703.140232740381,1481.1720222589845,933.3909043477455,1810.5117210477874,336.3571200165173,345.82132142873746,499.48120202570306,782.0058488195704,435.4325981945424,513.6588413176539,960.4112768126366
2019-02-19 22:00:00,161.92246664743783,183.72381241422156,341.19506918365397,419.91591742359066,221.32517014620458,593.049854517111,528.5968511111518,360.1940063539492,1055.6529063584042,274.46939586167804,283.25655106668876,654.8320963164055,1379.410443576739,869.2637600818058,1686.1233797965526,313.24823663260634,322.06221507126173,465.16513685811924,728.279375109068,405.51689094643393,478.3687238896608,894.4277406372576
2019-02-19 23:00:00,153.46708586133153,174.12999368355818,323.3783060622572,397.98845390678036,209.76785737866507,562.0815617970812,500.99421047072,341.38514342310515,1000.5280834352513,260.13696068950327,268.4652620688324,620.6376152171574,1307.3794227909173,823.871936159943,1598.076208062327,296.8908207894299,305.2445447280001,440.87481790491006,690.2495725578101,384.34132588037215,453.3889307800502,847.7218863519998
2019-02-20 00:00:00,148.27068340553024,168.2339442360336,312.42870201951706,384.5125468896207,202.66510825749128,543.0494547384893,484.0305238859326,329.82582705437693,966.6501573595656,251.32871145622434,259.37501617485384,599.6227975461475,1263.111496511315,795.975595206446,1543.9652755094264,286.83808419385093,294.9089506627179,425.94677666659476,666.8776908684936,371.32751123430984,438.03716111481145,819.0179850082526
2019-02-20 01:00:00,145.71738935934636,165.33687302601535,307.04852620592374,377.8910518367447,199.17511547943303,533.697876208465,475.6952803541481,324.14606419665614,950.0039665223767,247.00070751197123,254.90845090842976,589.296998246071,1241.3600956973867,782.2685042194189,1517.3774345760257,281.89859139750473,289.8304735787891,418.611763811225,655.3937292483109,364.93306897612115,430.493945896583,804.9140927430532
2019-02-20 02:00:00,145.65323624260805,165.26408229209528,306.91334590909975,377.72468261431055,199.08742721867776,533.462911923791,475.48585212470624,324.0033565871656,949.5857205214421,246.8919636942764,254.79622565047939,589.0375560526015,1240.8135780889963,781.9241049483879,1516.7093983716686,281.7744835383,289.7028736520572,418.42746700581364,655.10518749906,364.77240459777465,430.3044178760244,804.5597235906612
2019-02-20 03:00:00,147.12875792758868,166.9382691722566,310.02249273605065,381.55117473029424,201.10425721604813,538.8670904712925,480.30270140186815,327.2856316054465,959.2053785429332,249.39307150125686,257.3774065833375,595.0047265023946,1253.38348308197,789.8452881820971,1532.0742310718751,284.6289643000076,292.6376719668904,422.66629353027355,661.741647731829,368.46768529974304,434.66356234887,812.710214095676
2019-02-20 04:00:00,152.77423220055798,173.34385375722152,321.91835885655837,396.1916663044923,208.8208241625085,559.5439475226021,498.7323855927482,339.843901240608,996.0110266251596,258.96252745839934,267.2532292829685,617.8356395276892,1301.4770326203031,820.1524240328098,1590.861417055273,295.55045591001925,303.86646551929573,438.8844124064679,687.133321665901,382.60615059423037,451.34202815801825,843.8946995061666
2019-02-20 05:00:00,170.4035086802394,193.34674743845295,359.0659044237803,441.9099286293745,232.91755821804614,624.1121329510103,556.2832630433602,379.0599523285894,1110.9450276819305,288.8453285609307,298.0927301677253,689.1303542930411,1451.6600714059164,914.7933437120809,1774.4377660125206,329.65529561946465,338.930925385216,489.5291745334929,766.4245943600262,426.7567217638342,503.4243282074948,941.2753425834719
2019-02-20 06:00:00,194.88433802756995,221.12369150234633,410.6507056918003,505.39642391021533,266.3793985222425,713.7745039825988,636.2010753983584,433.51717611015323,1270.5477016384941,330.3419693932668,340.91788860157965,788.1334953209097,1660.2111907675976,1046.2161055374443,2029.3603815950737,377.0148546919697,387.6230574261009,559.8568354784447,876.5321258741388,488.0662485408386,575.7482208526194,1076.5026111362363
2019-02-20 07:00:00,205.4439410426921,233.1050463055876,432.90138254902274,532.7807979228631,280.81288624255365,752.449625239935,670.6729619644818,457.0068486322848,1339.390993392295,348.2412017858311,359.3901660602076,830.8376803659495,1750.1679891086164,1102.9042255491183,2139.3191408322027,397.4430083170596,408.62600536616816,590.1920896491446,924.0260978008237,514.511605216664,606.944533036549,1134.8317736199497
2019-02-20 08:00:00,208.20252506243844,236.23504786415,438.71413531245264,539.9346744875281,284.5834814550286,762.5530894809159,679.67837583048,463.14327584037505,1357.3755714324739,352.91718594670755,364.2158521520727,841.9936946851276,1773.668246269393,1117.7133942034438,2168.044697619545,402.77964626286075,414.1128022156389,598.1168522818305,936.433393018609,521.4201734855612,615.0942379205646,1150.0696471728031
2019-02-20 09:00:00,200.32452232697673,227.2963457387671,422.1139948624714,519.5045339726244,273.8153630342862,733.6994753229518,653.9605892550246,445.61878139494513,1306.0149625177305,339.56344513378593,350.4345904757695,810.1341933271027,1706.5558839590824,1075.4211637208582,2086.00985172453,387.5392011525263,398.4435312129642,575.4852045773229,901.0004662106082,501.6905878246174,591.8201969959804,1106.5531152590727
2019-02-20 10:00:00,193.6269369394995,219.69699311751324,408.0011718740508,502.13558715050755,264.66070861144,709.169204002989,632.0962821012987,430.72010696414,1262.35008002018,328.2105905664487,338.7182735457527,783.0484283289122,1649.4994456431507,1039.46587982524,2016.2668719896806,374.58234065155796,385.12209886215607,556.2446180923832,870.8767075888227,484.91722672524827,572.0334716496727,1069.5569757493543
2019-02-20 11:00:00,187.13464152558478,212.33057084480356,394.3209258354669,485.2990218401797,255.78665662301051,685.3908183939827,610.9021452817865,416.2780968837043,1220.0235847256197,317.2057162157348,327.3610774411771,756.7928783498234,1594.1918636740675,1004.6126735969203,1948.6616081087727,362.0226253000446,372.2089862768899,537.5937813847597,841.6762825646398,468.6579916365877,552.8532359691523,1033.6948175272898
2019-02-20 12:00:00,185.74893420403782,210.75829099213038,391.40103142406963,481.70544663560395,253.8925901906976,680.315589845025,606.3784955258434,413.1956125187102,1210.9894711054371,314.8568497535272,324.9370118694495,751.1889269708876,1582.3870833328406,997.1736493426547,1934.2320260946665,359.3418955412236,369.45282785948143,533.6129703878757,835.4437807808223,465.18764106430456,548.7594307250887,1026.040443835624
2019-02-20 13:00:00,186.69840033176447,211.83559385414722,393.40169981706407,484.1677111276282,255.190376449875,683.7930612581998,609.4780333215823,415.30768513916917,1217.1795119192661,316.46625825541025,326.59794568711476,755.0286714342326,1590.475543937015,1002.2707585539109,1944.118961919147,361.17869185745286,371.34130677511325,536.340563107963,839.7141986697344,467.565473863832,551.5644454293546,1031.2851072910248
2019-02-20 14:00:00,191.4842228404407,217.26578260458336,403.48614996013083,496.57885512120964,261.73192070221523,701.3213968948783,625.101379237942,425.9536728071582,1248.3806635889714,324.57854705544236,334.969949930211,774.3830590670391,1631.2457575229198,1027.9629441728105,1993.9544627641637,370.4371381541217,380.86026130931134,550.0891047916458,861.2394131638454,479.55103648847694,565.7032357630188,1057.7210460594636
2019-02-20 15:00:00,198.87466188869143,225.6512751521738,419.05892015425,515.7445895456144,271.83360834121794,728.3892824893201,649.2275112696395,442.3935894204605,1296.5626028966133,337.10583485388344,347.8982996460915,804.2707997546975,1694.204586009465,1067.6377401955617,2070.9122335060665,384.7343635345006,395.55977286882376,571.3200967750275,894.4794226775398,498.0595728739877,587.5368637313583,1098.544372415015
2019-02-20 16:00:00,206.7398340008055,234.5754191307727,435.63202454486657,536.1414562160313,282.58418910980936,757.1959037903493,674.9034121992065,459.88954234399233,1347.8395626111699,350.43782690326606,361.6571162708047,836.0784126740285,1761.2076447980976,1109.861090823941,2152.8134721602096,399.9499870729941,411.2035238861521,593.9148851184528,929.8546411356903,517.7570256592622,610.7729990518308,1141.9900304982668
2019-02-20 17:00:00,209.26746680029402,237.44337404722293,440.95812823973023,542.6964035799336,286.03910658356546,766.4534966065039,683.1548844392142,465.5122221579169,1364.3184550479848,354.72233332044124,366.0787914340486,846.3004350967173,1782.7404385686693,1123.4304221025554,2179.1340986118676,404.8398367256584,416.2309609993881,601.176179251658,941.2231860561725,524.0872021661122,618.2404030618358,1155.9521751025093
