,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-10-01 08:00:00,829.0534277195607,774.0115282845236,715.8421896877297,1072.8170468911155,1605.5271814356977,341.90547087154266,790.4165866234391,2714.267364843946,2802.0920408277257,561.478647366064,1945.9674557713674,1079.6210596772853
2019-10-01 09:00:00,810.6578353497576,756.8372424209269,699.9586040437691,1049.0126641792929,1569.9026696963645,334.31904343409894,772.8782943449174,2654.041383795088,2739.9173470838955,549.0201833202603,1902.7890273560376,1055.6657049755902
2019-10-01 10:00:00,799.446320473487,746.3700741135278,690.2780755152014,1034.5046676152824,1548.1906891688418,329.69536280654444,762.189275973984,2617.335608362944,2702.0238946838094,541.4271549373148,1876.47318045202,1041.0656958970424
2019-10-01 11:00:00,804.072430980686,750.6890513277459,694.272468354659,1040.4909768771315,1557.1495160855382,331.60319219170043,766.5997932629614,2632.4811953131007,2717.659542518796,544.5602006293069,1887.331660970668,1047.0899714877053
2019-10-01 12:00:00,789.5954263346281,737.1731932220752,681.7723684100037,1021.7573502459337,1529.1136577344653,325.6328084687417,752.797468570397,2585.084417327905,2668.7291622351904,534.7556105814258,1853.3510042887815,1028.2375325804542
2019-10-01 13:00:00,792.207818150458,739.6121450606923,684.0280255428737,1025.1378542996836,1534.1727599933054,326.71017094506504,755.2881136277018,2593.6372193703464,2677.558704542006,536.5248599133743,1859.4828521110767,1031.6394764434167
2019-10-01 14:00:00,810.4401360317718,756.6339964343755,699.77063261603,1048.730955508147,1569.4810778414612,334.22926322773867,772.670740590142,2653.3286502915516,2739.1815518916605,548.8727458759313,1902.2780400375132,1055.3822096536767
2019-10-01 15:00:00,836.564054190072,781.0235148205484,722.3272039447315,1082.535996045647,1620.0721004298637,345.00288799097245,797.5771911631906,2738.8566707159653,2827.476974959822,566.565239195416,1963.5965182604668,1089.4016482833028
2019-10-01 16:00:00,821.978199885021,767.4060337216018,709.7331182862065,1063.6615150788762,1591.8254461513388,338.9876141648336,783.6710895932384,2691.103525979001,2778.1786970800986,556.6869304253703,1929.3603679193177,1070.407461715095
2019-10-01 17:00:00,831.0671464109298,775.8915536601246,717.5809253943173,1075.4228520992147,1609.4269060935542,342.73593778037537,792.3364588551118,2720.860149751662,2808.898146355897,562.8424437261078,1950.6940884677206,1082.243391404986
